Price,Year,Mileage,State,Make,Model
6990,1997,191083, TN,Ford,F-1504WD
27400,2011,27417, MI,Ford,Super
33634,2014,37680, TX,Ford,F-1504WD
9316,2011,129210, MN,Ford,EscapeFWD
28904,2013,81395, NE,Ford,F-150SuperCrew
27980,2009,39022, GA,Ford,Mustang2dr
30999,2014,63236, GA,Ford,F-1504WD
35691,2016,17358, FL,Ford,F-1504WD
28510,2012,72394, TX,Ford,F-1504WD
31996,2013,37439, WI,Ford,F-150SuperCrew
29999,2015,34442, AK,Ford,Expedition4WD
18787,2011,148222, TX,Ford,Super
38990,2016,12453, CT,Ford,Super
31500,2013,50898, TX,Ford,F-150SuperCrew
31980,2014,36463, CO,Ford,F-1504WD
28967,2013,74702, TX,Ford,F-150SuperCrew
25944,2013,71433, TX,Ford,ExpeditionLimited
28993,2016,11430, WA,Ford,Econoline
4994,2005,123095, CO,Ford,F-1502WD
25985,2006,80180, WA,Ford,Super
24500,2013,118024, MO,Ford,F-150SuperCrew
28000,2013,57060, MN,Ford,Expedition
26810,2014,99448, MO,Ford,F-1504WD
6988,2008,123023, NV,Ford,EscapeFWD
19985,2013,87542, CA,Ford,FlexLimited
31000,2013,47639, MO,Ford,F-150SuperCrew
36847,2017,22522, TN,Ford,F-150XLT
36594,2017,13155, FL,Ford,ExplorerFWD
36918,2017,13657, TX,Ford,F-150XLT
35899,2016,12, IL,Ford,EdgeTitanium
25694,2010,87136, CO,Ford,F-1504WD
21995,2013,62767, FL,Ford,FlexLimited
31000,2013,47260, MI,Ford,F-150SuperCrew
34999,2017,18882, FL,Ford,F-150Lariat
13498,2013,91223, UT,Ford,EscapeSEL
28989,2016,12602, FL,Ford,Transit
8995,2002,203061, CO,Ford,F-1504WD
11831,2012,65454, FL,Ford,Transit
31962,2014,34835, CT,Ford,ExplorerSport
19988,2016,38956, TN,Ford,EscapeFWD
13988,2013,80869, NC,Ford,EdgeSE
33999,2015,23380, CA,Ford,MustangFastback
26793,2014,100694, GA,Ford,F-1504WD
30989,2016,34612, IL,Ford,Expedition4WD
31995,2013,50775, ID,Ford,F-150SuperCrew
30000,2013,49930, KY,Ford,F-150SuperCrew
24995,2013,105628, CA,Ford,F-150SuperCrew
32550,2015,36964, PA,Ford,ExplorerSport
27399,2014,58334, GA,Ford,ExpeditionLimited
34880,2015,21851, MA,Ford,F-1504WD
7500,2009,122173, OH,Ford,Edge4dr
25000,2011,70118, RI,Ford,Super
15990,2013,68363, OR,Ford,EscapeSE
33995,2015,37365, ID,Ford,F-1504WD
19500,2014,15287, NY,Ford,MustangCoupe
34120,2016,40667, SC,Ford,Explorer4WD
29999,2014,75864, SC,Ford,F-1502WD
29399,2016,49494, GA,Ford,Expedition
26995,2013,91501, OK,Ford,F-150SuperCrew
33997,2016,28278, WI,Ford,Explorer4WD
27699,2013,83270, GA,Ford,F-150SuperCrew
23333,2011,132477, GA,Ford,F-1504WD
16000,2014,57563, OH,Ford,MustangConvertible
30488,2013,20602, FL,Ford,ExpeditionLimited
20765,2013,77022, TX,Ford,ExplorerXLT
28990,2013,67555, MO,Ford,F-150SuperCab
18449,2014,49660, VA,Ford,EscapeTitanium
33995,2015,27607, WI,Ford,ExplorerSport
28999,2014,58780, TX,Ford,ExpeditionLimited
34999,2016,19443, TX,Ford,F-1504WD
17999,2005,162651, WA,Ford,Super
26991,2016,25046, AL,Ford,EdgeSEL
24993,2014,31909, MA,Ford,EdgeSEL
13500,2013,83387, TX,Ford,EscapeTitanium
27499,2015,99132, MN,Ford,ExplorerSport
25995,2016,42487, MT,Ford,FlexLimited
34999,2016,37102, AZ,Ford,Explorer4WD
32988,2014,29199, AR,Ford,F-1502WD
23890,2012,111747, VA,Ford,F-1504WD
8891,2005,109920, CA,Ford,Explorer4dr
25999,2015,85477, CA,Ford,Super
31577,2014,44334, FL,Ford,F-1504WD
36800,2017,14011, MA,Ford,Explorer4WD
26862,2011,86005, IN,Ford,F-1504WD
37475,2017,20869, IA,Ford,Explorer4WD
34880,2015,12082, MO,Ford,F-1504WD
29997,2015,74746, GA,Ford,F-1502WD
32010,2016,11933, PA,Ford,Super
3000,2001,209993, AL,Ford,Explorer
11987,2011,95433, NC,Ford,Edge4dr
25994,2012,86504, TX,Ford,F-1504WD
29900,2013,57911, MT,Ford,F-150SuperCrew
13990,2005,223706, NC,Ford,Super
31995,2011,23591, FL,Ford,Mustang2dr
30995,2014,76222, MO,Ford,F-1504WD
27385,2013,76514, TX,Ford,F-150SuperCrew
31995,2013,26115, MO,Ford,F-150SuperCrew
33822,2015,36281, SC,Ford,ExplorerLimited
26799,2015,27672, OK,Ford,FlexSEL
13395,2006,58182, AZ,Ford,Mustang2dr
4999,2006,138925, TX,Ford,Escape4dr
24900,2015,19886, FL,Ford,EscapeFWD
35999,2015,12928, NC,Ford,F-1504WD
30998,2013,38232, TX,Ford,F-150SuperCrew
31500,2013,49546, VA,Ford,F-150SuperCrew
26920,2008,85302, SC,Ford,Super
32988,2014,37518, CA,Ford,ExplorerSport
29270,2014,45778, TX,Ford,ExpeditionLimited
10999,2010,121507, NM,Ford,Mustang2dr
25977,2011,81249, IL,Ford,F-1504WD
38450,2017,25, HI,Ford,EdgeSEL
24650,2014,45917, MD,Ford,FlexSEL
37900,2017,12500, WA,Ford,Explorer4WD
32590,2015,43599, CO,Ford,ExplorerSport
31500,2014,50692, AR,Ford,F-1502WD
33475,2014,17094, GA,Ford,F-1504WD
18900,2006,146100, TX,Ford,Super
9477,2004,257872, TX,Ford,Super
32500,2013,25657, FL,Ford,F-150SuperCrew
30475,2013,49750, MN,Ford,F-150SuperCrew
11490,2011,221697, IL,Ford,Super
16966,2010,65314, NE,Ford,Edge4dr
30000,2012,52096, TX,Ford,F-1502WD
29995,2014,54392, FL,Ford,F-1504WD
14683,2013,78000, TN,Ford,EscapeSEL
35511,2016,15001, FL,Ford,F-1504WD
31995,2012,35974, ID,Ford,F-1504WD
35995,2017,17816, CA,Ford,F-150XLT
7900,2008,196109, NE,Ford,Econoline
30991,2016,25240, CA,Ford,Expedition2WD
16995,2004,165269, OR,Ford,Super
28450,2012,67705, TX,Ford,F-1504WD
28991,2013,58010, TX,Ford,F-150SuperCrew
26919,2015,20691, MI,Ford,EdgeSEL
32995,2014,32028, TX,Ford,F-1504WD
34988,2015,12831, AR,Ford,F-1504WD
23592,2015,101981, CA,Ford,Super
26595,2014,21723, VA,Ford,FlexLimited
25974,2012,91749, AL,Ford,F-1504WD
36200,2016,8546, UT,Ford,FocusHatchback
29985,2015,35828, MA,Ford,Super
34400,2014,12678, FL,Ford,F-1504WD
26295,2013,99429, MO,Ford,F-150SuperCrew
23966,2016,12855, HI,Ford,EscapeFWD
27998,2011,103919, PA,Ford,Super
31994,2014,53604, WA,Ford,F-1504WD
22487,2006,124202, NC,Ford,Super
31846,2015,65820, CO,Ford,F-1504WD
7995,2002,217362, TN,Ford,F-1504WD
22285,2014,70007, OR,Ford,FlexLimited
26750,2008,70157, AK,Ford,Super
34987,2017,36264, KS,Ford,Explorer4WD
11999,2010,113818, GA,Ford,ExplorerRWD
20553,2012,122910, CA,Ford,Expedition
25320,2014,41690, WA,Ford,FlexSEL
26995,2014,55335, CA,Ford,Expedition
26991,2013,93830, TX,Ford,F-150SuperCrew
26499,2015,24771, IN,Ford,FlexSEL
32950,2014,30000, MD,Ford,F-1504WD
21499,2016,23091, MO,Ford,EscapeFWD
24885,2012,69516, NC,Ford,Expedition
26999,2014,62599, MD,Ford,Super
14495,2011,84951, VA,Ford,Escape4WD
22632,2013,51561, NC,Ford,FlexLimited
27998,2016,25788, CA,Ford,Transit
19465,2016,17872, LA,Ford,MustangConvertible
33995,2016,21808, PA,Ford,F-1504WD
12495,2002,69276, LA,Ford,Thunderbird2dr
9988,2012,115683, IL,Ford,Taurus4dr
31687,2015,44823, CA,Ford,ExplorerSport
27950,2014,82555, KS,Ford,ExplorerSport
4995,1998,127830, AZ,Ford,Ranger2WD
15395,2013,78457, FL,Ford,MustangConvertible
10579,2003,219185, TN,Ford,Super
16500,2014,49000, MO,Ford,MustangCoupe
10900,2012,80412, MA,Ford,Transit
32400,2014,26837, RI,Ford,F-1504WD
15999,2006,142856, WA,Ford,F-1504WD
8900,2011,109340, VA,Ford,EscapeFWD
7988,2005,271011, CA,Ford,Super
26990,2013,80000, AL,Ford,F-150SuperCrew
25591,2015,31303, TX,Ford,FlexSEL
26935,2014,81000, SC,Ford,F-1504WD
22648,2014,52823, SC,Ford,FlexSEL
31995,2014,18541, NY,Ford,F-1504WD
31445,2014,54396, Ga,Ford,F-1504WD
31888,2016,51987, CA,Ford,Explorer4WD
29995,2013,48226, NC,Ford,F-150SuperCrew
25950,2014,93749, IL,Ford,F-1504WD
18629,2014,27356, MA,Ford,EscapeSE
36275,2017,15745, PA,Ford,Explorer4WD
30988,2014,30726, WA,Ford,F-1504WD
14555,2006,97137, TN,Ford,Super
26169,2011,73993, AZ,Ford,Edge4dr
27199,2013,84010, SC,Ford,F-150SuperCrew
3500,2004,241377, NJ,Ford,Expedition5.4L
29655,2014,61752, MD,Ford,ExplorerSport
23900,2014,32451, PA,Ford,EdgeSEL
29289,2014,59814, TX,Ford,F-1502WD
26999,2006,75861, WA,Ford,Super
32999,2014,16387, FL,Ford,F-1504WD
4995,2009,205000, IL,Ford,Econoline
27955,2016,13926, CA,Ford,Transit
19999,2014,21979, NC,Ford,TaurusSEL
24999,2014,113055, TX,Ford,F-1504WD
27998,2014,78151, OK,Ford,F-1502WD
26988,2016,15958, GA,Ford,Econoline
34983,2016,11080, MI,Ford,F-1504WD
30995,2014,32091, MD,Ford,F-1504WD
25888,2013,99733, TX,Ford,F-150SuperCrew
30988,2014,38204, IL,Ford,F-1504WD
26998,2015,11643, KY,Ford,EdgeSEL
23548,2010,87400, SC,Ford,F-1504WD
32851,2016,41901, AL,Ford,ExplorerFWD
10716,2007,104653, NE,Ford,EdgeFWD
31162,2014,53061, WA,Ford,ExplorerSport
33250,2015,23419, MN,Ford,F-1504WD
13496,2007,120001, CT,Ford,Super
33931,2015,26722, CO,Ford,ExplorerSport
28977,2014,62602, MO,Ford,F-1504WD
23991,2014,44487, CA,Ford,FlexLimited
14850,2004,167655, GA,Ford,Super
34995,2016,13707, DE,Ford,F-1504WD
29265,2013,44435, SC,Ford,F-150SuperCrew
6900,2000,226195, MS,Ford,Super
19999,2013,170744, KS,Ford,F-150SuperCrew
26480,2014,48279, PA,Ford,ExpeditionXLT
26495,2016,15579, NH,Ford,FlexSEL
17500,2009,93068, NJ,Ford,Explorer
26900,2014,91439, NC,Ford,F-1504WD
28730,2014,64930, IL,Ford,F-1504WD
28900,2016,41044, VA,Ford,Expedition2WD
21800,2016,8786, NC,Ford,EscapeFWD
36870,2017,2056, NY,Ford,Explorer4WD
37547,2017,14532, AZ,Ford,ExplorerFWD
10700,2003,209900, VA,Ford,Super
15999,2001,101881, WA,Ford,F-1502WD
19791,2010,43957, FL,Ford,Mustang2dr
34964,2017,16189, UT,Ford,F-150XLT
31694,2014,41148, CO,Ford,F-1504WD
36990,2017,18078, FL,Ford,Explorer4WD
24998,2015,24558, CA,Ford,Transit
36323,2016,10210, ID,Ford,FocusHatchback
30990,2015,41802, MA,Ford,F-1504WD
35407,2017,20763, FL,Ford,ExplorerFWD
34266,2015,10463, FL,Ford,MustangConvertible
12780,2007,19846, MD,Ford,F-1502WD
26988,2011,61058, OH,Ford,F-1504WD
34949,2015,15919, NY,Ford,F-1504WD
8988,2010,140112, MS,Ford,ExplorerRWD
19490,2006,143199, TX,Ford,Super
20800,2011,130188, KS,Ford,F-1504WD
34151,2014,15280, TX,Ford,F-1502WD
24000,2012,121000, OK,Ford,F-1504WD
24500,2012,92521, KY,Ford,F-1504WD
29985,2014,55218, TX,Ford,F-1504WD
34900,2017,17015, KY,Ford,Explorer4WD
15499,2013,59062, MA,Ford,EscapeSEL
29087,2013,63411, CO,Ford,F-150SuperCrew
10995,2005,224480, FL,Ford,Super
23683,2014,47241, CA,Ford,FlexLimited
16495,2014,48010, OH,Ford,MustangCoupe
26000,2013,106192, UT,Ford,F-150SuperCrew
25990,2011,68483, TN,Ford,F-1504WD
21988,2012,103752, GA,Ford,Expedition
9995,2002,183718, TN,Ford,F-1504WD
17645,2010,160399, TX,Ford,F-1504WD
25398,2012,97845, TX,Ford,F-1504WD
32591,2014,29806, KS,Ford,F-1504WD
32999,2014,28726, WA,Ford,F-1504WD
27277,2013,80059, GA,Ford,F-150SuperCrew
17800,2014,30948, PA,Ford,EscapeTitanium
29888,2014,47226, TX,Ford,F-1502WD
36949,2017,13548, CA,Ford,ExplorerFWD
30800,2014,52993, FL,Ford,F-1502WD
36000,2017,7658, WI,Ford,F-150Platinum
4545,2004,114437, CO,Ford,Escape4dr
31325,2015,53760, GA,Ford,F-1504WD
19585,2014,69834, NH,Ford,FusionTitanium
15900,2012,80491, PA,Ford,Edge4dr
13988,2004,180008, FL,Ford,Super
16995,2013,32202, OR,Ford,FocusHatchback
10500,2013,120199, OH,Ford,EscapeSEL
31182,2014,41752, MO,Ford,F-1504WD
27995,2013,72823, OK,Ford,F-150SuperCrew
3578,2005,125000, WI,Ford,Focus4dr
9599,2010,89512, IL,Ford,Explorer4WD
36000,2016,31364, TX,Ford,Super
33890,2017,30246, NY,Ford,Explorer4WD
22400,2011,76340, MI,Ford,Super
29998,2013,54161, AZ,Ford,F-150SuperCrew
33573,2014,32474, AL,Ford,F-1504WD
32999,2016,30636, NY,Ford,Expedition4WD
35488,2016,9500, TN,Ford,FocusHatchback
28591,2014,77035, TX,Ford,F-1504WD
14787,2013,48217, PA,Ford,Transit
28975,2013,81101, FL,Ford,F-150SuperCrew
9676,2000,215014, WA,Ford,Super
15998,2013,65571, MN,Ford,EscapeSEL
34000,2015,22030, PA,Ford,F-1504WD
33956,2015,29033, CO,Ford,F-1504WD
33495,2015,39842, TX,Ford,F-1504WD
32840,2014,33413, SC,Ford,F-1502WD
31699,2015,45932, UT,Ford,F-1504WD
34967,2014,27462, UT,Ford,F-1504WD
29999,2014,8540, DE,Ford,Super
31427,2014,43164, TX,Ford,F-1504WD
6900,2008,246540, MI,Ford,Super
32000,2014,47004, WI,Ford,F-1504WD
34255,2014,31246, MN,Ford,ExplorerSport
32990,2016,39062, FL,Ford,F-1504WD
36594,2016,2011, AZ,Ford,F-1504WD
33895,2014,29623, AR,Ford,F-1504WD
28892,2012,59911, AL,Ford,F-1502WD
29888,2015,22027, TX,Ford,TaurusSHO
14995,2008,97621, CA,Ford,Econoline
30975,2016,34928, VA,Ford,Super
32495,2015,55147, NE,Ford,F-1504WD
12999,2006,210103, TX,Ford,Super
15394,2000,102630, AZ,Ford,F-1502WD
6900,2008,198020, MI,Ford,Econoline
37000,2017,6129, TX,Ford,F-150XLT
36477,2017,9337, IL,Ford,MustangGT
32995,2015,29505, NJ,Ford,F-1504WD
26205,2013,94135, MO,Ford,F-150SuperCrew
17800,2013,45535, NC,Ford,EscapeTitanium
27211,2011,55016, FL,Ford,F-1502WD
32995,2014,32560, VA,Ford,F-1504WD
10990,2008,61772, PA,Ford,Explorer4WD
19495,2011,157813, LA,Ford,F-1504WD
31453,2016,32816, CA,Ford,Expedition2WD
5495,2005,146212, NJ,Ford,Escape4dr
28403,2013,57963, GA,Ford,F-150SuperCrew
29991,2014,62379, MA,Ford,ExplorerSport
31977,2014,33373, WV,Ford,F-1504WD
35997,2016,15692, TX,Ford,F-1504WD
31899,2014,39476, KY,Ford,F-1504WD
26950,2014,66605, UT,Ford,Expedition
29948,2013,48569, NH,Ford,F-150SuperCrew
29232,2017,16687, UT,Ford,FlexLimited
11999,2006,115157, NJ,Ford,Econoline
30000,2013,63785, OK,Ford,F-150SuperCrew
31550,2015,55784, OK,Ford,F-1504WD
18910,2014,19749, FL,Ford,MustangCoupe
5505,2002,104736, PA,Ford,Super
21777,2008,163961, WA,Ford,Super
32752,2014,33334, NC,Ford,F-1504WD
8995,2010,124193, TX,Ford,Taurus4dr
26890,2013,85528, IN,Ford,F-150SuperCrew
35375,2016,30421, OH,Ford,F-1504WD
35995,2017,15398, IN,Ford,Explorer4WD
13500,2013,79414, MD,Ford,ExplorerBase
31998,2016,21388, MA,Ford,Super
30000,2014,56705, TX,Ford,F-1502WD
8373,2010,133965, WI,Ford,Escape4WD
35399,2015,21670, VA,Ford,F-1504WD
31987,2013,30920, NC,Ford,F-150SuperCrew
33995,2015,17594, MI,Ford,F-1504WD
35700,2015,21900, AL,Ford,F-1504WD
35997,2015,7530, OH,Ford,F-1504WD
13995,2013,108351, CA,Ford,C-Max
31687,2016,39348, NC,Ford,Expedition2WD
30900,2015,32092, FL,Ford,Expedition2WD
28500,2014,74816, KS,Ford,F-1504WD
20500,2006,129401, NC,Ford,Super
35985,2017,20314, FL,Ford,F-150XLT
24000,2013,94171, NJ,Ford,Expedition
19995,2001,56866, HI,Ford,F-1502WD
33966,2015,18857, NY,Ford,F-1504WD
25249,2014,81399, AZ,Ford,ExpeditionLimited
4995,2000,166251, KY,Ford,Super
25984,2012,95949, NE,Ford,F-1504WD
32942,2015,29430, NY,Ford,F-1504WD
30250,2016,32177, WI,Ford,Super
32988,2016,43536, CO,Ford,Explorer4WD
25988,2013,59514, TX,Ford,Expedition
14024,2014,82418, NJ,Ford,EscapeTitanium
32998,2014,28619, VA,Ford,F-1504WD
13909,2009,147464, WY,Ford,Explorer
35985,2017,15338, CA,Ford,F-150XLT
27488,2016,29947, IL,Ford,FlexLimited
13990,2011,63089, WA,Ford,Escape4WD
3915,2007,136462, IL,Ford,Focus4dr
25200,2016,35967, TN,Ford,FlexLimited
31498,2015,50408, MN,Ford,F-1504WD
29880,2014,59566, NC,Ford,F-1504WD
23995,2013,112052, MI,Ford,F-150SuperCrew
10600,2008,84445, OK,Ford,Edge4dr
33921,2015,17476, PA,Ford,F-1504WD
30975,2017,10651, GA,Ford,Transit
24499,2011,106355, VA,Ford,F-1504WD
32525,2015,43203, MN,Ford,ExplorerSport
6995,2011,136890, NJ,Ford,EscapeFWD
16995,2006,163206, AZ,Ford,Super
24999,2017,20740, MO,Ford,FusionPlatinum
33496,2014,21216, OH,Ford,F-1504WD
21995,2008,142741, TX,Ford,Super
6995,2001,124783, NC,Ford,Econoline
35868,2017,22178, KY,Ford,Explorer4WD
9995,2010,93440, FL,Ford,EscapeFWD
14995,2012,80652, FL,Ford,Mustang2dr
21000,2010,64207, VA,Ford,Explorer
21995,2007,112190, CA,Ford,Super
20875,2014,43630, FL,Ford,MustangConvertible
28900,2016,28186, MD,Ford,Transit
14825,2014,56334, CA,Ford,FiestaHatchback
29994,2016,43647, TX,Ford,Expedition
34994,2016,18887, MA,Ford,F-1504WD
29900,2013,57627, MO,Ford,F-150SuperCrew
33988,2016,14668, FL,Ford,F-1504WD
6995,2004,205643, WA,Ford,Expedition5.4L
35495,2016,66, AL,Ford,F-1504WD
22950,2014,45884, NM,Ford,FlexLimited
10499,2013,111952, IL,Ford,EscapeSE
35777,2017,20016, MN,Ford,Explorer4WD
22995,2011,107669, CA,Ford,F-1504WD
18990,2009,138703, FL,Ford,F-1504WD
32500,2014,19005, KY,Ford,F-1504WD
29948,2016,35035, TX,Ford,Expedition2WD
3495,2004,282317, MI,Ford,F-1502WD
25912,2016,37745, GA,Ford,FlexLimited
35994,2017,17668, FL,Ford,ExplorerFWD
32788,2014,25414, TX,Ford,F-1502WD
22999,2012,79753, IN,Ford,Expedition
15995,2012,112500, CA,Ford,Flex4dr
34998,2016,20855, AZ,Ford,F-1504WD
26887,2014,92395, TN,Ford,F-1504WD
12395,2010,107985, IL,Ford,Escape4WD
18888,2008,184000, TN,Ford,Super
31951,2015,58861, AL,Ford,ExplorerSport
34352,2015,23008, FL,Ford,EdgeTitanium
34000,2015,39860, MD,Ford,ExplorerSport
13800,2012,84303, TX,Ford,EscapeFWD
34999,2016,37566, CA,Ford,Explorer4WD
27922,2012,78048, TX,Ford,F-1504WD
27000,2013,93189, KY,Ford,F-150SuperCrew
16595,2014,65076, ND,Ford,EscapeSE
23995,2008,113407, WY,Ford,Super
30194,2015,23833, AK,Ford,Super
17350,2002,141846, ID,Ford,Super
9881,2012,72621, MD,Ford,Fusion4dr
10990,2011,33654, FL,Ford,Taurus4dr
13795,2011,106436, PA,Ford,Escape4WD
6479,2007,126746, MT,Ford,Escape4WD
35695,2015,3200, NM,Ford,MustangFastback
31000,2014,43853, TX,Ford,F-1504WD
27881,2014,65603, IN,Ford,ExpeditionXLT
26855,2013,98323, TN,Ford,F-150SuperCrew
18998,2012,87357, PA,Ford,Explorer4WD
35117,2015,31611, OR,Ford,F-1504WD
27995,2014,55507, TX,Ford,ExpeditionXLT
31987,2014,52192, NC,Ford,F-1504WD
23241,2017,26897, CO,Ford,Escape4WD
24195,2014,91478, VA,Ford,ExpeditionLimited
29995,2013,67596, OR,Ford,F-150SuperCrew
34495,2015,24906, NC,Ford,F-1504WD
18650,2008,42700, MD,Ford,Super
21995,2016,124538, FL,Ford,Super
23994,2010,96960, AL,Ford,F-1504WD
19990,2012,73794, FL,Ford,Edge4dr
22995,2017,20220, ID,Ford,Escape4WD
35995,2017,14437, AZ,Ford,F-150XLT
35549,2016,7446, WI,Ford,F-1504WD
15999,2007,157661, WA,Ford,F-1504WD
24655,2012,110526, GA,Ford,F-1504WD
34880,2015,17133, MA,Ford,F-1504WD
4399,1998,141316, VA,Ford,Ranger4WD
26934,2016,23829, TN,Ford,Econoline
16995,2010,115195, GA,Ford,Taurus4dr
24500,2012,80881, IN,Ford,Expedition4WD
28600,2016,13, FL,Ford,FlexSEL
32995,2014,35085, IN,Ford,F-1504WD
25900,2014,98706, MS,Ford,F-1504WD
30590,2013,62859, Ga,Ford,F-150SuperCrew
37472,2017,95, FL,Ford,ExplorerFWD
27995,2012,56303, CO,Ford,F-1504WD
33750,2015,30588, TX,Ford,ExplorerSport
29991,2012,39827, AZ,Ford,F-1504WD
32100,2015,32678, IN,Ford,F-1504WD
32966,2014,23999, KY,Ford,F-1504WD
18988,2015,28981, TX,Ford,EscapeFWD
27000,2011,72261, VA,Ford,F-1504WD
25900,2011,73509, MD,Ford,F-1504WD
16273,2011,42157, TX,Ford,Edge4dr
29293,2014,68293, WI,Ford,F-1504WD
37217,2017,10593, NY,Ford,F-150XLT
26999,2013,77497, NM,Ford,F-150SuperCrew
20995,2015,28909, CA,Ford,Fusion
31997,2014,35754, MO,Ford,F-1504WD
29000,2013,63317, TN,Ford,F-150SuperCrew
24391,2013,124184, TX,Ford,F-150SuperCrew
31910,2014,34871, IL,Ford,F-1504WD
31917,2015,53907, NC,Ford,ExplorerSport
33998,2016,37148, WA,Ford,Explorer4WD
27598,2014,79014, CO,Ford,F-1504WD
34884,2016,19671, TX,Ford,F-1504WD
31995,2014,34396, WA,Ford,F-1504WD
21998,2010,122747, GA,Ford,F-1502WD
14595,2013,76001, IL,Ford,TaurusSEL
13990,2002,59087, NJ,Ford,Thunderbird2dr
25998,2007,35596, NC,Ford,Mustang2dr
23800,2012,107602, TX,Ford,F-1504WD
31985,2014,36065, MA,Ford,F-1504WD
12990,2010,67438, MO,Ford,EscapeFWD
19881,2008,70558, UT,Ford,Super
30988,2014,62630, TX,Ford,ExplorerSport
28988,2014,68438, TN,Ford,ExplorerSport
24500,2014,41017, TX,Ford,FlexSEL
17270,2010,79803, AL,Ford,Mustang2dr
2980,2006,155476, TX,Ford,Escape4dr
7999,2012,70120, CA,Ford,Taurus4dr
28973,2015,72180, MO,Ford,F-1504WD
32995,2014,24985, CA,Ford,F-1504WD
25300,2015,41627, AR,Ford,FlexLimited
27825,2014,87265, ND,Ford,F-1504WD
3999,2004,106583, CO,Ford,Focus4dr
32995,2015,33607, ND,Ford,F-1504WD
24921,2012,108941, NC,Ford,F-1504WD
29789,2016,16432, NJ,Ford,Transit
31719,2016,32600, TX,Ford,Expedition2WD
4000,2009,162716, MI,Ford,Focus4dr
28995,2013,59722, MS,Ford,F-150SuperCrew
35988,2016,9, UT,Ford,F-1504WD
14395,2012,127370, GA,Ford,F-1502WD
13195,2011,76885, MO,Ford,Taurus4dr
31997,2013,44410, AK,Ford,F-150SuperCrew
32925,2014,30716, NC,Ford,F-1504WD
6286,2004,166974, FL,Ford,"Excursion137"""
29711,2016,35558, NV,Ford,Expedition
14995,2010,40787, OH,Ford,Edge4dr
31900,2014,39169, MD,Ford,F-1504WD
13780,2010,94060, NC,Ford,Edge4dr
31495,2014,45292, MI,Ford,F-1504WD
7995,2004,170422, OR,Ford,Explorer
16481,2002,34466, MS,Ford,Thunderbird2dr
8500,2006,122671, LA,Ford,Mustang2dr
34899,2016,20561, FL,Ford,F-1504WD
22700,2013,50175, AR,Ford,EdgeLimited
29799,2014,76658, CO,Ford,F-1504WD
11895,2004,219608, GA,Ford,Super
30499,2014,68261, CO,Ford,F-1504WD
10595,2010,92955, CA,Ford,EscapeFWD
23786,2008,75302, TX,Ford,Mustang2dr
27995,2014,77423, NJ,Ford,F-1504WD
26311,2013,104988, OK,Ford,F-150SuperCrew
13980,2011,49288, TX,Ford,F-1502WD
19288,2014,29082, TX,Ford,EscapeTitanium
16995,2013,57120, CO,Ford,EdgeSE
34499,2016,42476, CO,Ford,Explorer4WD
11500,2010,98783, WI,Ford,Edge4dr
31987,2014,30750, IL,Ford,F-1504WD
24998,2009,98960, NE,Ford,Super
7910,2008,107106, VT,Ford,Escape4WD
34606,2017,33431, IL,Ford,Explorer4WD
24995,2008,116000, OK,Ford,Super
34000,2015,36015, CA,Ford,F-1504WD
2589,1998,252489, UT,Ford,F-1504WD
28694,2013,57297, MD,Ford,F-150SuperCrew
4999,2003,178012, CA,Ford,Ranger2WD
32500,2015,41799, MI,Ford,F-1504WD
29500,2014,33134, TX,Ford,ExpeditionXLT
28991,2014,31055, TX,Ford,ExpeditionLimited
25899,2012,105747, ID,Ford,F-1504WD
23991,2013,80336, TX,Ford,ExpeditionLimited
29609,2016,5178, CO,Ford,FlexSEL
9995,2006,132964, VA,Ford,Econoline
20923,2003,120666, OR,Ford,Super
23995,2015,41774, PA,Ford,Transit
35498,2016,12032, GA,Ford,F-1504WD
34999,2015,16400, NC,Ford,F-1504WD
33998,2015,20214, WI,Ford,F-1504WD
23980,2008,98243, TX,Ford,Super
12995,2006,62644, VA,Ford,Mustang2dr
26620,2012,84988, CA,Ford,F-1502WD
37099,2016,6825, CO,Ford,Explorer4WD
22995,2006,92945, AK,Ford,Super
27000,2016,45285, SD,Ford,Transit
32481,2014,37162, NC,Ford,F-1504WD
6895,2001,140135, OR,Ford,Ranger4WD
33980,2015,22418, MO,Ford,F-1504WD
12998,2006,24154, MA,Ford,Mustang2dr
37595,2017,220, DE,Ford,F-150XLT
35590,2016,6653, CO,Ford,EdgeSport
26911,2016,39762, AZ,Ford,Econoline
6750,2005,265870, MN,Ford,F-1504WD
34999,2016,10454, WA,Ford,F-1504WD
29995,2013,54762, IN,Ford,F-150SuperCrew
31999,2013,70897, MT,Ford,Super
6495,2003,162398, PA,Ford,Econoline
4895,2006,87695, WI,Ford,Taurus4dr
14990,2011,85203, IL,Ford,Edge4dr
18987,2014,39121, KS,Ford,EscapeTitanium
36977,2017,10271, MO,Ford,Explorer4WD
30558,2015,34390, AZ,Ford,Expedition
9995,2010,132033, MO,Ford,Edge4dr
17971,2011,144211, OH,Ford,Super
10995,2010,82880, CA,Ford,Mustang2dr
21999,2016,14963, MA,Ford,Escape4WD
23899,2012,73405, GA,Ford,Expedition
